target,avg_rating,avg_rating_inbound_users,in_degree,out_degree,page_rank
4651,1.0,0.45901639344262296,1,2,5.073454828396064e-05
4652,1.0,1.4024390243902438,1,1,5.335321650020512e-05
4653,1.0,2.1,1,0,4.839769542822352e-05
4654,-7.44,-5.326832412814963,25,21,0.0003765545271595689
4655,-4.5,-5.664444444444444,2,1,5.458932418465284e-05
4656,-6.333333333333333,-5.213333333333334,3,1,8.18780897669795e-05
4657,1.0,1.3703703703703705,1,1,5.898585079242667e-05
4658,1.0,1.0,1,1,9.113836555980258e-05
4659,-4.0,-0.0759097663681997,7,9,0.00016825303101671834
4660,1.0,1.5,1,1,7.699921456416899e-05
4661,-7.571428571428571,-6.256432937931147,21,17,0.00020845754796293157
4662,1.5,1.3597222222222223,4,3,0.00019682904088950902
4663,1.0,1.4847222222222223,4,3,0.00019682904088950902
4664,0.5,1.6097222222222223,4,3,0.00019682904088950902
4665,1.0,-0.3169720683376593,2,2,7.638050492542811e-05
4666,-7.714285714285714,-6.566329667707396,21,14,0.00019216789376772235
4667,-5.5,-7.096486905441787,18,14,0.00016775074467490658
4668,-8.75,-4.834738258241895,16,17,0.0001401654727930501
4669,-8.75,-7.38069667738478,16,5,0.00011485597135491683
4670,1.0,-1.3734939759036144,1,1,6.172039360905667e-05
4671,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4672,-9.38888888888889,-6.743537509457159,18,12,0.00014802267784770422
4673,-6.708333333333333,-6.727281222091398,24,8,0.00020397748796481657
4674,1.0,1.6067060173798982,3,3,8.610241157579063e-05
4675,-7.0,-5.841519645359361,22,9,0.00019387279500889996
4676,-8.263157894736842,-7.1194694533762055,19,13,0.00015387747248469795
4677,-8.705882352941176,-7.263153135048231,17,0,0.00012504083799589323
4678,-7.8,-7.335011161343875,20,14,0.00015723642572570338
4679,-7.904761904761905,-6.462625122252851,21,16,0.00016368977703142167
4680,-7.904761904761905,-6.462625122252851,21,16,0.00016368977703142167
4681,-8.0,-6.02336179443582,22,17,0.0001722906861521663
4682,-7.8,-6.936639644142514,20,17,0.00015627850153802846
4683,-4.636363636363637,-6.917917461015384,33,11,0.00031338269212251296
4684,-6.7,-7.300316880332957,20,3,0.00017386448729050206
4685,1.0,1.0,1,1,5.231138823545431e-05
4686,-6.68,-5.869798316957206,25,13,0.00023360182967561936
4687,-6.333333333333333,1.0942324854975458,6,2,0.00024922994410279373
4688,-6.6521739130434785,-6.121495277997473,23,11,0.00022058704973107704
4689,1.0,2.5,1,1,6.687969726873e-05
4690,2.0,2.2195121951219514,1,1,5.075479095198664e-05
4691,1.0,1.5555555555555556,1,1,5.374600591154851e-05
4692,1.0,-6.333333333333333,1,1,0.000140930588259388
4693,0.0,1.2589194654664335,8,8,0.00018431706580768895
4694,0.5125,0.16457245658472844,80,75,0.0017306008519163037
4695,1.0,0.8478260869565217,1,1,5.625992249144586e-05
4696,2.0,0.8181818181818182,1,1,5.467813046095629e-05
4697,-0.3333333333333333,-1.020150053590568,3,3,9.281476002207747e-05
4698,-4.2,0.4520374586963046,10,8,0.0002217149219196869
4699,1.3333333333333333,-0.11014331717112354,3,3,0.00010341944777111314
4700,1.0,2.4210526315789473,1,1,7.575110535024222e-05
4701,-8.705882352941176,-6.841584787578935,17,4,0.00013187047353780456
4702,1.0,2.038327526132404,2,0,6.04644653144736e-05
4703,1.0,1.6436781609195403,2,2,7.101840464673809e-05
4704,-10.0,-4.636363636363637,1,0,5.9223797316076875e-05
4705,1.0,2.1,1,0,4.839769542822352e-05
4706,-10.0,1.6737987987987988,2,0,6.590279220671475e-05
4707,-3.515151515151515,-6.937164070576458,33,3,0.0003614557348264393
4708,-5.75,1.6709767439435903,8,8,0.00016852477691720304
4709,1.1666666666666667,1.6984359556202546,12,12,0.0002591110171414083
4710,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4711,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4712,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4713,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4714,1.5,2.2205882352941178,2,1,0.00024336318304470387
4715,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4716,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4717,1.5,2.643207282913165,2,1,5.2381290271313664e-05
4718,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4719,1.0,1.331534382360166,3,0,5.7099285475893186e-05
4720,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4721,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4722,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4723,1.0,2.5882269146975028,3,2,6.103635297330162e-05
4724,1.0,2.417956656346749,2,1,5.195626349384064e-05
4725,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4726,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4727,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4728,1.0,2.9411764705882355,1,2,3.650447745670589e-05
4729,-10.0,-4.802107812822099,7,8,0.000130997926640075
4730,1.0,1.5,1,1,5.3745758290145845e-05
4731,-1.75,0.88015625,4,3,0.00011392117802335215
4732,-0.9,-0.7804520060463914,10,8,0.00020152397091912125
4733,-3.0689655172413794,-7.434704279454971,29,4,0.0002904220177608106
4734,2.0,1.2424242424242424,1,1,5.329414414271879e-05
4735,-0.8,-2.923936135549039,5,3,0.00012384827036161357
4736,-4.5,-1.236842105263158,2,1,7.263946477515752e-05
4737,-10.0,-3.888888888888889,1,0,3.9347831418670274e-05
4738,3.0,-3.888888888888889,1,0,3.9347831418670274e-05
4739,-10.0,-6.0727933965348155,6,0,0.0001096258396220522
4740,-2.6666666666666665,-0.12182803646218288,3,3,0.0001189639503023037
4741,-4.333333333333333,-0.49607597951649396,3,1,0.0003864089543557122
4742,-4.666666666666667,-0.38496486840538263,3,1,0.0003864089543557122
4743,-8.625,-7.205789004613449,16,3,0.00016352930318301004
4744,-9.421052631578947,-6.0812975726106915,19,2,0.00018988743785558387
4745,-4.5,-2.748246022411709,4,5,7.997142189895961e-05
4746,-3.727272727272727,-0.060830338308875624,11,6,0.00034331024254319293
4747,-10.0,-7.145238095238095,14,0,0.00010014086922701212
4748,-6.142857142857143,-4.701227482863064,7,1,0.00014203866121906215
4749,1.0,1.0,1,1,7.400502692272564e-05
4750,1.0,-3.727272727272727,1,1,8.36434797093194e-05
4751,-10.0,-7.246376811594203,4,4,0.00013836934403175353
4752,2.0,-0.3548387096774194,1,1,5.251000029160039e-05
4753,2.1,2.74895242927506,10,6,0.00030874920534531387
4754,1.0,1.6451612903225807,1,1,5.271195824301065e-05
4755,1.5,0.014472524243314688,2,2,7.783282854830157e-05
4756,-0.4,-2.2775445776088863,5,4,0.0003180430299747414
4757,2.0,1.8571428571428572,1,1,5.504437526384699e-05
4758,1.0,1.7407407407407407,1,3,5.1139792637950073e-05
4759,1.0,1.6658659768415864,2,3,7.079382511661189e-05
4760,1.0,1.7395833333333333,1,2,5.075366680834537e-05
4761,3.0,0.298889104806322,3,3,0.00010086499436568013
4762,1.2857142857142858,1.0995390639097014,7,6,0.00016968764746565812
4763,1.0,1.0,1,0,4.9609353874318485e-05
4764,1.0,1.2222222222222223,1,4,5.806404863259619e-05
4765,1.0,0.5125,1,1,5.462133833741904e-05
4766,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
4767,1.0,2.1995327102803737,2,1,8.361544865542068e-05
4768,1.0,1.61864406779661,1,1,4.7425887184120636e-05
4769,1.0,1.4444444444444444,1,1,5.9520038463880355e-05
4770,1.0,1.8266994266994268,2,2,7.591677690698567e-05
4771,1.1666666666666667,1.6612786237333044,6,4,0.00014874954566857185
4772,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4773,1.0,1.1412141009936028,3,3,8.931225687541493e-05
4774,1.0,1.4323919554985023,3,4,9.603648306950803e-05
4775,-4.5,0.16977491961414792,2,1,0.00011725211720170466
4776,-4.5,0.014472524243314688,2,2,8.006574809356066e-05
4777,-4.5,0.16977491961414792,2,1,0.00011725211720170466
4778,1.0,1.7268382352941178,2,2,5.611795377842409e-05
4779,1.4444444444444444,1.7191902475259722,9,43,0.0002026866956023772
4780,2.25,1.78750124837711,4,6,8.306256253613433e-05
4781,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4782,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4783,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4784,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4785,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4786,1.0,2.9411764705882355,1,0,3.650447745670589e-05
4787,1.3157894736842106,1.5983903153052743,19,21,0.0004652044215601592
4788,2.4545454545454546,1.1055754820028656,11,13,0.0002378738943571917
4789,-4.5,2.897177419354839,2,1,0.00010475825202460496
4790,1.0,1.9495327102803737,2,1,7.11252866563451e-05
4791,-2.0,1.077171878476118,7,8,0.0001486566717797246
4792,1.0,1.831978319783198,2,0,5.476138842319645e-05
4793,-10.0,3.375,1,1,8.634867875306948e-05
4794,1.0,1.4024390243902438,1,1,5.335321650020512e-05
4795,-0.5,1.1617505804603876,8,8,0.00019978340277769928
4796,-4.5,1.3944054614860693,2,1,6.929166930426691e-05
4797,1.0,2.0492610837438425,1,1,5.463155798789547e-05
4798,1.0,1.7777777777777777,1,0,4.1589132098996175e-05
4799,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4800,1.0,1.6330568892768806,3,5,9.50581662275855e-05
4801,4.0,2.5266990291262137,1,0,5.754931478077417e-05
4802,-4.0,0.3410428931875525,3,1,8.338457010604897e-05
4803,1.0,-1.3734939759036144,1,1,6.172039360905667e-05
4804,-4.5,1.3944054614860693,2,1,6.929166930426691e-05
4805,1.0,2.0492610837438425,1,1,5.463155798789547e-05
4806,1.0,1.8611111111111112,1,1,5.37411999609752e-05
4807,1.0,1.894736842105263,1,1,5.5399812986933866e-05
4808,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4809,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4810,1.0,1.2222222222222223,2,0,4.523675411598457e-05
4811,6.0,1.8372093023255813,1,1,5.208630575222289e-05
4812,-4.5,-0.5851851851851853,4,9,0.00011542347438191805
4813,1.0,2.0492610837438425,1,1,5.463155798789547e-05
4814,-3.4,-1.670557774089825,5,3,0.00019678232310381587
4815,3.0,2.438888888888889,1,0,4.3301231836986685e-05
4816,1.0,1.9008130081300816,3,2,7.814700472150617e-05
4818,-4.5,-1.330225080385852,2,1,0.00010542296487815305
4820,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4821,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4822,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4823,10.0,7.5,2,0,6.72890773121869e-05
4824,10.0,5.0,1,3,5.2433047256249496e-05
4825,1.0,1.1868055555555554,2,2,7.335467628269342e-05
4826,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4828,1.1428571428571428,1.5861077960423076,7,8,0.00018317330806508892
4829,1.0,1.1975806451612903,2,2,8.471388407285374e-05
4830,1.5,0.9477452531645569,4,5,0.00010678365319956625
4831,-10.0,0.45901639344262296,1,0,5.073454828396064e-05
4832,1.0,0.25,2,3,9.127667824233865e-05
4833,1.962962962962963,1.3913568548328048,54,58,0.001104319963808073
4834,1.0,1.8611111111111112,1,1,5.37411999609752e-05
4835,-4.333333333333333,-0.04477467821519262,3,1,0.00013482310893373332
4836,1.0,1.7395833333333333,1,0,5.075366680834537e-05
4837,1.5,1.7087919695396332,2,2,7.081365610860583e-05
4838,1.2857142857142858,1.5923875071867528,7,8,0.00016994196621017348
4839,1.0,1.1719298245614036,3,3,9.310748991443494e-05
4840,0.3125,0.4709292162671924,16,14,0.0005246321708629968
4841,1.7142857142857142,1.5839395114771055,7,6,0.00017308898135874932
4842,1.0,1.3157894736842106,1,1,5.383756479313582e-05
4843,-10.0,1.4024390243902438,1,0,5.112029695494563e-05
4844,-1.625,1.0736080372397194,8,7,0.00020852901871285616
4845,4.0,2.126126126126126,1,1,5.03492608489203e-05
4846,1.0,1.25,1,2,5.5926945964472776e-05
4847,1.0,1.0,2,2,8.245136395648851e-05
4848,1.0,0.5125,1,1,5.462133833741904e-05
4849,1.0,1.0,1,0,6.086958751769662e-05
4850,1.25,2.3917175374645225,4,4,0.00010611067996874227
4851,1.0,1.4455148092992471,6,6,0.00015234195133264928
4852,1.9,1.5111855847404,10,6,0.00022909559856404744
4853,-8.5,1.7031082529474812,2,0,5.818739735563067e-05
4854,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4855,4.0,1.8074741408074741,3,0,7.024761124161908e-05
4856,2.0,1.894736842105263,1,0,5.5399812986933866e-05
4857,0.0,0.04535275912390228,6,12,0.00016428953663892562
4858,-3.0,-1.7968917470525185,2,2,0.0001642676159257448
4859,1.0,2.4495327102803737,2,3,8.495695641027605e-05
4860,1.95,1.4244022957433664,20,24,0.00030655628640745736
4861,1.0,1.3585917723417273,4,5,0.00010120773254592017
4862,1.0,-0.03658911243490315,5,6,0.00014103182903755712
4863,1.0,1.0,1,0,5.2213176548507086e-05
4864,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4865,2.0,1.8990654205607476,1,0,5.174361340239135e-05
4866,1.0,1.8146464646464646,2,1,7.095761206596702e-05
4867,1.2413793103448276,1.4511630583837896,29,28,0.0005893517537403023
4868,-8.0,0.7395498392282959,1,0,4.966797333207226e-05
4869,3.0,1.2592592592592593,2,2,7.814904237149337e-05
4870,-8.714285714285714,0.13718913626573834,7,5,0.00019769521897916028
4871,-4.5,-3.603174603174603,2,1,8.641140499463277e-05
4872,1.0,1.375,1,1,5.936548926008086e-05
4873,1.0,2.126126126126126,1,1,5.03492608489203e-05
4874,2.0,1.3333333333333333,1,1,4.501655716540838e-05
4875,1.5185185185185186,0.7988239627628848,27,27,0.0006057542977268124
4876,1.0,1.8571428571428572,1,0,4.471753637818799e-05
4877,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4878,1.0,1.8990654205607476,1,1,5.174361340239135e-05
4879,1.6666666666666667,0.7731622628726287,3,3,8.781787312390009e-05
4880,3.5,0.4705357142857143,2,1,7.641301651570337e-05
4881,1.5,1.2167763157894735,2,2,7.167661029106483e-05
4882,1.3333333333333333,1.9370370370370367,3,3,8.272560454925712e-05
4883,-1.5,1.431332945969036,8,6,0.00019289806940715894
4884,1.8823529411764706,0.7609010911704155,17,18,0.0004363892693528417
4886,1.0,0.8668584436267235,4,4,0.00011143940994919036
4887,1.0,1.1832855093256813,2,3,6.492947950039317e-05
4888,-1.0,1.0,1,0,5.3404547874145315e-05
4889,3.0,1.8990654205607476,1,0,5.174361340239135e-05
4890,-1.0476190476190477,1.417451970721465,21,17,0.00039698987936886976
4891,1.0,0.7279411764705882,1,0,4.634599160504833e-05
4892,1.0,1.4444444444444444,2,2,6.352663593508991e-05
4893,1.3333333333333333,1.2630686305686796,15,16,0.00033197448792139346
4894,1.0,1.8823529411764706,1,1,5.561513306847392e-05
4895,4.0,1.8990654205607476,1,1,5.174361340239135e-05
4896,1.0,2.265625,1,1,5.384481429043762e-05
4897,1.8571428571428572,1.237037037037037,7,1,0.00015660236623432015
4898,-2.0,0.016532806819598587,10,9,0.00024429964306752443
4899,-1.3076923076923077,-0.8947564580951148,13,13,0.00025096685664878195
4900,1.0,-1.3076923076923077,1,1,5.141723341196734e-05
4901,-10.0,1.5185185185185186,1,1,5.407790472191505e-05
4902,5.0,1.2307692307692308,1,1,5.265886795921051e-05
4903,1.0,-1.0476190476190477,1,0,5.4857355984144235e-05
4904,1.5,1.507936507936508,2,0,6.677162455486502e-05
4905,1.0,0.21428571428571427,1,2,4.494903794765006e-05
4906,1.0,3.019230769230769,1,1,5.60069991016381e-05
4907,0.16666666666666666,1.2958845052445007,6,6,0.0001849956610282762
4908,1.0,1.2222222222222223,1,1,5.806404863259619e-05
4909,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4910,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4911,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4912,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4913,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4914,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
4915,1.0,2.5,2,2,9.554061516518456e-05
4916,1.0,1.398281556818142,3,5,8.022769106300646e-05
4917,2.0,0.7195121951219512,1,1,4.748905733786832e-05
4918,4.0,1.663312920784988,3,3,8.867427212701782e-05
4919,-2.6666666666666665,-0.1625,3,3,9.5395373624102e-05
4920,1.0,1.8550347222222223,2,1,5.7851411761647455e-05
4921,1.793103448275862,1.6303576215218807,29,21,0.00044038979038890956
4922,2.2,1.5115618661257606,5,5,0.00014302525677001537
4923,1.0,1.4024390243902438,1,1,5.112029695494563e-05
4924,1.5,2.1995327102803737,2,2,8.040453129884564e-05
4925,1.5,1.4128074279803424,26,31,0.000591012994803726
4926,0.0,0.8936781609195402,2,1,7.545216289062113e-05
4927,1.0,2.265625,1,4,5.384481429043762e-05
4928,1.0,2.4263565891472867,1,2,5.564845088135013e-05
4929,1.0,1.0,1,0,4.6449885052418786e-05
4930,1.0,1.0,2,0,5.9409780357120556e-05
4931,1.0,1.0,2,0,6.174848497093309e-05
4932,0.5,-0.8972222222222221,4,0,7.011616394830725e-05
4933,1.5,1.3888888888888888,2,0,6.656717766809345e-05
4934,-2.3333333333333335,1.7827827827827827,3,0,6.0937128403425496e-05
4935,1.0,1.3888888888888888,2,0,5.454902740369803e-05
4936,1.0,1.7777777777777777,1,0,4.1589132098996175e-05
4937,1.6363636363636365,1.0211196897791266,11,11,0.00023799576807338537
4938,1.6,1.4962962962962962,5,1,7.837688982000198e-05
4939,1.0,2.3968253968253967,1,0,5.081584823949539e-05
4940,2.5,1.5963345864661653,2,2,8.1042540132718e-05
4941,3.0,2.278481012658228,1,0,5.038117410297493e-05
4942,1.25,1.2247663551401868,4,7,0.00012778582137469216
4943,1.5,0.1800685975609756,2,2,7.0842757015421e-05
4944,1.0,0.7195121951219512,1,1,4.748905733786832e-05
4945,1.0,1.412011557512383,4,5,0.00010412524246585106
4946,1.0,2.8425925925925926,1,1,5.666780464188556e-05
4947,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4948,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4949,1.0,1.2222222222222223,2,0,4.523675411598457e-05
4950,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4951,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4952,1.0,1.2222222222222223,2,0,4.686947507799096e-05
4953,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4954,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4955,1.0,1.3888888888888888,2,0,5.387996016086381e-05
4956,1.0,1.4444444444444444,1,6,3.901445948691053e-05
4957,1.0,1.2222222222222223,2,1,5.1109613206875456e-05
4958,1.0,1.0,2,0,4.968852887238743e-05
4959,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4960,7.0,2.631284916201117,1,1,5.207033544670178e-05
4961,1.0,2.0492610837438425,1,1,5.463155798789547e-05
4962,1.0,1.0,1,1,6.673312043072433e-05
4963,1.0,2.053571428571429,2,2,7.112626753127365e-05
4964,1.0,2.3452380952380953,1,1,5.088467483030853e-05
4965,-1.75,-1.6905246194006058,8,7,0.0002990338779060814
4966,-4.5,0.34444444444444455,2,1,7.961248843986793e-05
4967,-6.333333333333333,-3.103703703703703,3,2,0.00011348506533222115
4968,1.0,-1.75,1,1,7.131911861858205e-05
4969,1.0,1.5559683838468175,3,4,0.00011814647245725225
4970,1.0,1.034484126984127,4,4,0.00011279653907627725
4971,2.0,1.6981132075471699,1,1,5.1470754712306796e-05
4972,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4973,1.0,1.8990654205607476,1,0,5.174361340239135e-05
4974,2.0,2.1,1,1,7.874733277295331e-05
4975,1.0,2.4193548387096775,1,0,5.341743528723627e-05
4976,1.0,1.4444444444444444,1,0,3.901445948691053e-05
4977,-10.0,-4.041666666666666,2,3,0.00011955027138477592
4978,1.0,2.126126126126126,1,1,5.03492608489203e-05
4979,2.0,1.5,1,1,5.995243024062357e-05
4980,-1.75,0.8055555555555556,4,3,0.00020605572841137564
4981,1.0,-1.75,1,1,9.339031839892388e-05
4982,1.0,0.06617647058823528,2,2,0.00011399758945169705
4983,0.2222222222222222,0.7680981915704931,9,10,0.00024246376956371044
4984,1.0,1.5,1,1,5.995243024062357e-05
4985,1.0,2.0,1,1,5.944793261107123e-05
4986,-1.8571428571428572,0.4801466953056145,7,4,0.00017806238875662757
4987,1.0,0.13455671580671602,4,4,0.0001101984327981024
4988,-0.5,-0.049768518518518455,6,3,0.00048590504146076843
4989,1.0,2.126126126126126,1,1,5.03492608489203e-05
4990,1.0,0.41603535353535354,2,2,7.289368029479598e-05
4991,-5.0,-0.48300096971971973,6,3,0.00016239771791471064
4992,1.0,1.2424242424242424,1,1,5.329414414271879e-05
4993,1.0,1.6282489385937662,3,13,9.516450609172044e-05
4994,1.0,1.7586206896551724,1,1,6.23002906844719e-05
4995,1.0,1.375,2,5,8.99917642265555e-05
4996,-1.2,1.621763791763792,5,3,0.00010338442543309229
4997,1.0,2.2230603448275863,2,3,8.815780789093158e-05
4998,1.0,2.438888888888889,1,0,4.3301231836986685e-05
4999,1.0,1.0,1,2,4.1230156644774785e-05
5000,-1.0,0.0,1,0,4.664503752762367e-05
5001,1.0,0.7395498392282959,1,1,4.966797333207226e-05
5002,1.0,1.4444444444444444,1,0,3.901445948691053e-05
5003,1.0,1.4078947368421053,2,2,6.801689633968658e-05
5004,1.0,1.0,1,0,5.030646193421533e-05
5005,1.75,1.5061399429226228,4,0,8.66487208997976e-05
5006,1.0,0.7279411764705882,1,0,4.634599160504833e-05
5007,-2.6666666666666665,1.4290323873657205,3,3,8.559139748352408e-05
5008,1.0,1.375,1,1,5.109529513804499e-05
5009,1.0,1.562059620596206,3,3,0.00010216005990438971
5010,2.0,1.7586206896551724,1,0,6.23002906844719e-05
5011,1.0,3.019230769230769,1,0,5.60069991016381e-05
5012,1.0,1.0714285714285714,1,2,5.387730936112649e-05
5013,1.4583333333333333,0.8487085090869636,24,25,0.0005907830946538667
5014,3.6666666666666665,2.4777548952306234,3,3,9.320194538282779e-05
5015,-0.5,0.9694444444444446,2,1,0.00018097432691753775
5016,1.5,0.9694444444444446,2,1,0.00018097432691753775
5017,1.0,0.7195121951219512,1,1,4.748905733786832e-05
5018,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5019,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5020,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5021,-4.6,0.5980533370212864,5,4,0.00012017953140184965
5022,1.0,2.6666666666666665,1,0,4.352728603925926e-05
5023,1.0,2.265625,1,5,5.384481429043762e-05
5024,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5025,1.1578947368421053,0.9421077028510754,19,22,0.00046279461675194193
5026,1.0,1.0,1,0,4.1230156644774785e-05
5027,-4.375,0.6925993812445332,8,6,0.00024484494974964647
5028,1.875,1.017895723749242,16,17,0.00034149938517491295
5029,4.2,1.8427339901477833,5,5,0.00023798869235140037
5030,4.0,1.9080065359477125,3,3,9.124740234434782e-05
5031,1.0,-4.375,1,1,6.969422989690064e-05
5032,10.0,4.2,1,1,7.546593971543883e-05
5033,1.0,1.65625,2,2,6.898900763099099e-05
5034,1.0,-1.3734939759036144,1,3,6.172039360905667e-05
5035,1.0,2.126126126126126,1,1,5.03492608489203e-05
5036,-10.0,1.1887581699346406,3,2,8.430894138378299e-05
5037,-4.0,-0.0345254189808048,4,2,0.0001123314808300402
5038,2.0,2.1904761904761907,1,1,5.245715431691084e-05
5039,-2.0,-1.196969696969697,2,3,9.096576462377802e-05
5040,1.0,1.375,1,0,5.109529513804499e-05
5041,1.2,1.838329480115324,5,5,0.00013713170507868432
5042,1.0,0.7195121951219512,1,1,4.748905733786832e-05
5043,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5044,1.3333333333333333,1.3330218068535824,3,2,9.4146644446556e-05
5045,1.0,1.7885773624091381,3,3,9.96619661252731e-05
5046,3.5,0.5056925676534758,4,4,0.000136810094714413
5047,1.0,2.5266990291262137,1,1,5.754931478077417e-05
5048,1.0,0.7647058823529411,1,1,4.008986159777846e-05
5049,1.0,4.2,1,1,7.546593971543883e-05
5050,2.0,2.142857142857143,1,1,5.066526009873097e-05
5051,-10.0,1.3333333333333333,1,0,4.501655716540838e-05
5052,1.0,1.2246305418719212,2,3,7.104670880091901e-05
5053,1.0,2.0084745762711864,1,0,4.922556477557838e-05
5054,2.0,1.1746031746031746,2,2,7.5025560378138e-05
5055,1.0,1.3157894736842106,1,1,5.383756479313582e-05
5056,1.5,1.7352628430073642,4,4,0.00010225082031947243
5057,1.0,1.391304347826087,1,1,5.405277264982073e-05
5058,1.0,1.0,1,0,4.1230156644774785e-05
5059,0.6,-0.5568809773629051,5,2,0.00020596439517589
5060,1.0,0.6,1,1,0.00012254272996545397
5061,1.0,2.5266990291262137,1,1,5.754931478077417e-05
5062,-8.0,0.7395498392282959,1,0,4.966797333207226e-05
5063,-1.5,1.4436957172806228,2,0,5.7417177624564846e-05
5064,1.1428571428571428,0.22741891559745117,7,7,0.00014313226713119927
5065,1.9375,1.4475243287423267,16,25,0.0002630388713865366
5066,-6.5,1.7440884687208218,4,8,8.053913217296716e-05
5067,-1.0,-0.6554855275443511,8,5,0.0004366149921162504
5068,-0.5,-0.7179855275443511,8,5,0.0004366149921162504
5069,-0.125,-0.7648605275443511,8,5,0.0004366149921162504
5070,-0.375,-0.7336105275443511,8,5,0.0004366149921162504
5071,0.375,-0.8273605275443511,8,4,0.0004213109614647526
5072,-1.2857142857142858,-0.7618814192343605,7,5,0.00036009483885876217
5073,1.0,1.5332743321061078,3,3,9.01165207476407e-05
5074,1.5,2.132754342431762,2,1,7.040789564583445e-05
5075,1.0,2.0659722222222223,2,6,8.537755567034022e-05
5076,-2.6666666666666665,1.6058741422665477,3,1,8.509818058556188e-05
5077,-5.0,2.438888888888889,1,0,4.3301231836986685e-05
5078,4.0,4.5,1,1,9.511098860408624e-05
5079,1.75,1.0470046082949307,4,4,0.0001398608296518143
5080,-2.25,-1.3881366571018652,4,2,0.0002107302217227714
5081,-5.5,1.7194444444444446,2,0,5.796192230099713e-05
5082,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5083,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5084,1.0,1.0,1,0,4.1230156644774785e-05
5085,2.0,1.7586206896551724,1,1,6.23002906844719e-05
5086,0.6,-0.8986809412452498,5,1,0.00020622946727829578
5087,1.0,1.8125,1,1,5.21757723767171e-05
5088,1.0,1.6354166666666665,2,1,7.22623975949486e-05
5089,1.0,1.4583333333333333,1,1,5.509448723393228e-05
5090,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5091,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5092,1.0,2.30188679245283,1,1,5.5458944198588256e-05
5093,1.0,2.4484126984126986,2,2,8.268768349252515e-05
5094,2.5,1.6286764705882353,2,1,7.170256619081816e-05
5095,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5096,-4.5,0.6697749196141479,2,2,0.0002249630205186235
5097,2.5,1.3472222222222223,2,0,6.53283751803028e-05
5098,1.0,1.9807692307692308,1,2,5.323916933991878e-05
5099,2.0,1.6206896551724137,1,0,4.9244444244949026e-05
5100,-1.0,1.1916749750747755,2,0,5.2507886766198365e-05
5101,1.25,0.9160180404156308,4,4,0.00012419200414298968
5103,0.0,1.3824062799457915,6,4,0.00014186725272877804
5104,1.0,1.0,1,1,6.011398741286679e-05
